group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5eab1483ee9f805cdc1ed496,650,42,32,30,19,14,19,21,18,7,4,6,7,7,11,5,3
5eab152eee9f805cdc1ed49e,341,58,60,33,56,22,23,17,18,19,16,9,5,28,33,9,7
5eab152eee9f805cdc1ed49e,367,49,63,19,40,34,35,6,6,8,7,4,5,24,24,8,9
5eab152eee9f805cdc1ed49e,650,56,75,24,30,40,45,7,2,9,8,12,18,17,17,4,5
5eab1598ee9f805cdc1ed4a5,341,106,99,74,78,37,39,45,40,24,26,15,24,44,38,10,14
5eab1598ee9f805cdc1ed4a5,367,45,60,24,66,13,13,10,11,22,21,6,10,41,37,3,7
5eab1598ee9f805cdc1ed4a5,650,38,86,23,60,27,24,8,6,3,7,7,15,55,44,2,8
5eab178dee9f805cdc1ee2bf,341,45,49,4,18,36,36,4,2,5,6,0,1,12,12,1,0
5eab178dee9f805cdc1ee2bf,367,58,68,10,19,50,49,4,6,4,2,5,2,14,16,1,1
5eab178dee9f805cdc1ee2bf,650,48,53,9,12,43,44,3,1,2,2,4,2,4,8,6,2
5eab1e2bee9f805cdc1f3f4e,341,10,17,4,5,10,8,0,1,0,0,3,3,5,4,0,1
5eab1e2bee9f805cdc1f3f4e,367,51,67,28,34,34,32,12,12,5,6,10,11,24,22,5,6
5eab1e2bee9f805cdc1f3f4e,650,4,27,5,21,3,3,1,0,0,0,3,4,20,20,1,1
5eab1e87ee9f805cdc1f4515,341,16,31,7,14,13,15,2,0,1,0,3,6,13,12,0,2
5eab1e87ee9f805cdc1f4515,367,11,15,3,8,8,8,1,1,2,1,1,2,6,5,0,1
5eab1e87ee9f805cdc1f4515,650,17,54,24,39,10,13,5,3,1,0,13,11,28,33,10,6
5eab212dee9f805cdc1f6ebc,341,42,92,32,52,29,29,6,6,7,6,23,21,40,42,5,3
5eab212dee9f805cdc1f6ebc,367,55,91,31,54,36,39,10,9,9,6,12,16,39,39,6,9
5eab212dee9f805cdc1f6ebc,650,53,85,61,45,29,34,16,10,8,8,28,36,22,20,15,17
