group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5ea72637ec9f9fc6aa2ae05d,341,3,2,0,1,1,2,0,0,1,0,0,0,0,1,0,0
5ea72637ec9f9fc6aa2ae05d,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ea72637ec9f9fc6aa2ae05d,650,4,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0
5ea726adec9f9fc6aa2ae066,341,1,2,2,1,0,1,0,0,0,0,1,2,0,0,0,1
5ea726adec9f9fc6aa2ae066,367,1,4,1,2,0,1,0,0,0,0,1,1,2,2,0,0
5ea726adec9f9fc6aa2ae066,650,1,4,0,3,0,1,0,0,0,0,0,0,3,3,0,0
5ea726cdec9f9fc6aa2ae06c,341,6,7,0,0,6,6,0,0,0,0,0,0,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,367,2,3,0,1,1,2,0,0,0,0,0,0,1,1,0,0
5ea726cdec9f9fc6aa2ae06c,650,1,2,1,1,0,1,0,0,0,0,1,0,0,1,1,0
5ea72730ec9f9fc6aa2ae08a,341,5,5,1,0,4,4,0,0,0,0,1,1,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,367,12,11,2,1,8,11,2,0,1,0,0,2,0,1,0,0
5ea72730ec9f9fc6aa2ae08a,650,3,5,2,0,2,3,0,0,0,0,2,2,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,341,0,28,7,28,0,0,0,0,0,0,5,3,23,25,4,2
5ea727a6ec9f9fc6aa2ae2ac,367,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,650,2,10,6,4,2,1,0,1,0,0,5,4,3,3,1,1
5ea73514ec9f9fc6aa2bec2e,341,6,6,4,0,4,3,1,2,0,0,3,2,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,650,7,12,6,0,5,7,1,0,0,0,5,6,0,0,0,0
5ea7352aec9f9fc6aa2bec70,341,2,3,1,0,1,2,0,0,0,0,1,1,0,0,0,0
5ea7352aec9f9fc6aa2bec70,367,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
