group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5ea72637ec9f9fc6aa2ae05d,341,3,3,1,0,3,1,0,1,0,0,1,0,0,0,0,0
5ea72637ec9f9fc6aa2ae05d,367,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5ea72637ec9f9fc6aa2ae05d,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ea726adec9f9fc6aa2ae066,341,1,5,2,2,0,1,0,0,0,0,2,2,2,2,0,0
5ea726adec9f9fc6aa2ae066,367,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5ea726adec9f9fc6aa2ae066,650,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,367,4,6,0,2,3,4,0,0,0,0,0,0,2,2,0,0
5ea726cdec9f9fc6aa2ae06c,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,341,6,5,1,0,4,5,1,0,0,0,0,1,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,367,8,7,0,1,6,7,0,0,1,0,0,0,0,1,0,0
5ea72730ec9f9fc6aa2ae08a,650,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,341,4,29,9,20,2,3,1,1,0,0,7,7,19,19,1,1
5ea727a6ec9f9fc6aa2ae2ac,367,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,650,3,26,6,17,2,3,0,0,0,0,6,6,17,17,0,0
5ea73514ec9f9fc6aa2bec2e,341,1,3,3,0,0,1,0,0,0,0,2,3,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,367,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,650,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
