group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5ea72637ec9f9fc6aa2ae05d,341,2,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0
5ea72637ec9f9fc6aa2ae05d,367,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0
5ea72637ec9f9fc6aa2ae05d,650,2,3,1,0,2,1,0,0,0,0,1,1,0,0,0,0
5ea726adec9f9fc6aa2ae066,341,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0
5ea726adec9f9fc6aa2ae066,367,3,2,2,0,1,1,2,1,0,0,0,1,0,0,0,0
5ea726adec9f9fc6aa2ae066,650,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,341,3,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,367,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea726cdec9f9fc6aa2ae06c,650,5,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,341,4,3,1,0,2,3,1,0,0,0,0,1,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,367,5,4,2,0,3,3,2,1,0,0,0,1,0,0,0,0
5ea72730ec9f9fc6aa2ae08a,650,7,7,0,0,7,6,0,0,0,0,0,0,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,341,4,6,3,0,3,3,1,0,0,0,2,3,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,367,2,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0
5ea727a6ec9f9fc6aa2ae2ac,650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,341,2,4,4,0,0,1,2,0,0,0,2,4,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,367,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0
5ea73514ec9f9fc6aa2bec2e,650,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
5ea7352aec9f9fc6aa2bec70,341,4,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0
5ea7352aec9f9fc6aa2bec70,367,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea7352aec9f9fc6aa2bec70,650,8,9,1,0,8,7,0,0,0,0,1,1,0,0,0,0
5ea73572ec9f9fc6aa2bed47,341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea73572ec9f9fc6aa2bed47,367,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea73572ec9f9fc6aa2bed47,650,5,6,1,0,5,4,0,0,0,0,1,1,0,0,0,0
5ea735aeec9f9fc6aa2bed79,341,7,6,0,1,6,6,0,0,0,1,0,0,0,0,0,0
5ea735aeec9f9fc6aa2bed79,367,8,8,0,0,8,7,0,0,0,0,0,0,0,0,0,0
5ea735aeec9f9fc6aa2bed79,650,9,6,4,2,6,4,2,3,1,2,1,0,0,0,1,0
5ea7365bec9f9fc6aa2bf4bf,341,7,7,2,0,6,6,1,1,0,0,0,1,0,0,0,0
5ea7365bec9f9fc6aa2bf4bf,367,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0
5ea7365bec9f9fc6aa2bf4bf,650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea73809ec9f9fc6aa2c11a1,341,8,8,0,0,8,7,0,0,0,0,0,0,0,0,0,0
5ea73809ec9f9fc6aa2c11a1,367,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea73809ec9f9fc6aa2c11a1,650,9,9,0,0,9,8,0,0,0,0,0,0,0,0,0,0
5ea7f828f5adb0a710abf108,341,3,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0
5ea7f828f5adb0a710abf108,367,4,4,1,0,3,3,1,0,0,0,0,1,0,0,0,0
5ea7f828f5adb0a710abf108,650,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea7f9a0f5adb0a710abf121,341,19,20,2,0,17,19,2,0,0,0,0,2,0,0,0,0
5ea7f9a0f5adb0a710abf121,367,4,3,2,0,2,2,2,1,0,0,0,1,0,0,0,0
5ea7f9a0f5adb0a710abf121,650,2,3,2,0,1,1,0,0,0,0,2,2,0,0,0,0
5ea7fa18f5adb0a710abf326,341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ea7fa18f5adb0a710abf326,367,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
5ea7fa18f5adb0a710abf326,650,15,19,4,0,15,14,0,0,0,0,4,4,0,0,0,0
5eaaf7caee9f805cdc1de892,341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5eaaf7caee9f805cdc1de892,367,3,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0
5eaaf7caee9f805cdc1de892,650,7,6,2,1,5,5,2,1,0,1,0,1,0,0,0,0
5eaaf7dbee9f805cdc1de897,341,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
5eaaf7dbee9f805cdc1de897,367,2,1,2,0,0,0,2,1,0,0,0,1,0,0,0,0
5eaaf7dbee9f805cdc1de897,650,5,6,4,0,3,3,2,1,0,0,2,3,0,0,0,0
5eaafab5ee9f805cdc1dfe25,341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5eaafab5ee9f805cdc1dfe25,367,8,8,3,0,6,6,2,1,0,0,1,2,0,0,0,0
5eaafab5ee9f805cdc1dfe25,650,10,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0
5eab1483ee9f805cdc1ed496,341,3,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0
5eab1483ee9f805cdc1ed496,367,12,9,3,0,9,8,3,3,0,0,0,0,0,0,0,0
5eab1483ee9f805cdc1ed496,650,16,13,9,0,9,10,7,5,0,0,2,4,0,0,0,0
5eab152eee9f805cdc1ed49e,341,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0
5eab152eee9f805cdc1ed49e,367,3,2,3,0,1,0,2,2,0,0,1,1,0,0,0,0
5eab152eee9f805cdc1ed49e,650,7,8,3,0,5,6,2,0,0,0,1,3,0,0,0,0
5eab1598ee9f805cdc1ed4a5,341,10,2,8,0,2,1,8,8,0,0,0,0,0,0,0,0
5eab1598ee9f805cdc1ed4a5,367,2,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0
