group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5eb13cdd4cf34fb40ff1aca1,650,21,27,5,9,16,17,2,2,3,1,3,3,6,8,0,0
5eb148954cf34fb40ff1ece5,341,13,17,6,5,11,8,2,2,0,2,3,4,5,2,0,1
5eb148954cf34fb40ff1ece5,367,8,20,18,6,4,3,4,3,0,1,13,12,4,4,2,1
5eb148954cf34fb40ff1ece5,650,6,12,8,3,4,3,2,2,0,0,6,5,2,3,1,0
5eb157b14cf34fb40ff205a5,341,17,17,0,0,17,16,0,0,0,0,0,0,0,0,0,0
5eb157b14cf34fb40ff205a5,367,16,16,1,0,15,15,0,0,0,0,1,1,0,0,0,0
5eb157b14cf34fb40ff205a5,650,18,25,8,7,15,15,3,2,0,0,5,3,4,7,3,0
5eb1668b4cf34fb40ff21bda,341,10,16,3,4,9,9,1,0,0,0,2,3,4,4,0,0
5eb1668b4cf34fb40ff21bda,367,15,35,13,15,13,13,2,1,0,0,8,10,13,12,2,3
5eb1668b4cf34fb40ff21bda,650,19,30,5,9,18,17,1,1,0,0,4,3,8,9,1,0
5eb178be4cf34fb40ff23a56,341,29,38,1,8,29,28,0,0,0,0,1,1,8,8,0,0
5eb178be4cf34fb40ff23a56,367,48,63,8,9,48,47,0,0,0,0,7,7,8,8,1,1
5eb178be4cf34fb40ff23a56,650,22,22,0,0,22,21,0,0,0,0,0,0,0,0,0,0
