group_id,topic,raw_query,raw_results,raw_recent,raw_saved,query2results,results2query,query2recent,recent2query,query2saved,saved2query,results2recent,recent2results,results2saved,saved2results,recent2saved,saved2recent
5eb13cdd4cf34fb40ff1aca1,650,7,8,1,1,6,6,0,0,1,0,1,1,0,1,0,0
5eb148954cf34fb40ff1ece5,341,3,5,1,2,3,2,0,0,0,1,1,1,2,0,0,0
5eb148954cf34fb40ff1ece5,367,4,8,7,1,2,2,2,1,0,0,5,5,0,1,1,0
5eb148954cf34fb40ff1ece5,650,2,5,4,1,1,2,0,0,0,0,3,3,0,1,1,0
5eb157b14cf34fb40ff205a5,341,8,9,0,0,8,8,0,0,0,0,0,0,0,0,0,0
5eb157b14cf34fb40ff205a5,367,3,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0
5eb157b14cf34fb40ff205a5,650,2,6,3,2,2,2,0,0,0,0,3,1,0,2,2,0
5eb1668b4cf34fb40ff21bda,341,5,7,1,1,4,5,1,0,0,0,0,1,1,1,0,0
5eb1668b4cf34fb40ff21bda,367,8,11,4,1,7,7,1,1,0,0,2,3,1,0,0,1
5eb1668b4cf34fb40ff21bda,650,7,13,2,5,7,6,0,0,0,0,2,1,4,5,1,0
5eb178be4cf34fb40ff23a56,341,12,16,1,3,11,12,0,0,0,0,1,1,3,3,0,0
5eb178be4cf34fb40ff23a56,367,11,17,3,5,11,11,0,0,0,0,2,2,3,4,1,1
5eb178be4cf34fb40ff23a56,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
